id,crop
2351,5
4500,4
5250,5
1328,2
79,5
1370,2
6034,6
1805,6
2781,1
5071,2
1964,3
1616,0
3667,3
6352,6
967,6
3323,3
5786,5
3542,2
4043,1
6149,2
4901,0
3971,3
5061,1
4828,0
5697,4
1174,0
3616,1
3720,0
2585,3
1897,1
319,0
4053,2
1973,3
3018,6
401,0
1144,6
5199,5
4584,4
544,5
4118,0
4653,3
1741,2
2275,1
5540,3
5687,2
3463,5
4024,2
4596,3
2423,3
2692,4
6885,0
6576,1
1956,3
208,3
1893,1
6083,4
1730,6
1554,1
157,1
4006,1
2499,0
4335,2
6333,2
1765,2
2133,1
6686,5
3536,0
3574,3
3386,2
5866,3
1168,3
6537,2
3043,1
2042,2
3484,0
1186,2
5312,5
6159,0
2704,5
4086,6
6470,0
2842,6
5948,4
3044,2
3388,5
1194,4
1744,0
6160,6
5635,2
6189,3
926,0
4847,6
3570,1
4333,1
3424,1
2881,1
4883,1
4528,6
605,4
426,6
2678,3
15,3
4776,1
6606,4
3540,3
6881,3
6257,2
4371,3
5510,5
240,0
1533,0
2618,4
41,3
1803,0
1397,4
856,6
59,0
805,0
6456,4
2952,6
5747,1
2268,6
654,6
5827,0
3337,6
1221,1
5551,1
1634,3
4434,2
265,0
6741,4
6368,1
3571,2
1498,5
1872,1
1894,5
6769,1
1375,4
4977,5
2963,4
509,4
1867,2
5856,0
5638,0
1703,6
5100,3
3543,0
1954,5
1042,5
642,2
4593,1
534,5
422,1
2847,5
3699,1
1586,0
4110,0
4201,0
6228,4
2825,2
5235,0
3135,3
4121,1
4367,2
108,0
5054,2
4751,3
1550,0
6612,2
1649,6
1561,6
4667,4
3509,5
245,1
2142,0
2436,2
1652,2
5921,2
3966,4
2157,4
29,1
4032,2
3263,5
2476,0
3132,2
1335,3
838,3
6941,2
1357,3
3360,0
227,1
6030,1
1535,5
592,0
1161,5
1253,4
4803,0
2850,1
2173,1
5128,6
4035,6
3499,4
1197,5
6817,4
2758,1
6492,0
1599,6
5960,0
747,0
4314,5
2598,1
2934,6
1263,0
2697,4
4730,0
3820,1
2887,0
1033,4
2239,2
1452,1
5674,3
4913,4
3194,5
1748,3
6114,6
6010,1
6334,5
3949,0
3090,1
6707,5
6485,3
4506,2
3347,1
2932,4
149,5
3169,4
3626,0
5939,4
421,3
6702,0
2445,2
3688,4
4586,5
469,3
2526,0
4464,5
2874,1
564,1
291,2
3312,0
662,2
1340,6
1791,2
6908,0
6112,0
4768,6
548,0
6772,6
4446,6
5642,0
3053,2
5194,0
6108,0
4353,5
1620,1
425,6
4816,5
6706,6
6074,2
4690,5
4129,4
6111,4
5343,5
4938,1
558,4
3770,0
5430,1
1173,5
5429,6
5066,6
6326,4
2404,0
347,1
932,1
2689,0
1410,6
4397,0
4357,1
6681,6
5576,4
2890,3
6874,3
1737,0
5072,0
4336,2
6261,6
4140,0
6575,1
6214,4
2818,5
4284,1
3285,4
2614,6
3898,2
1025,0
4709,1
6076,2
6614,3
5306,5
486,0
1665,4
2845,0
1844,0
5020,3
5633,5
604,3
1172,3
6033,0
3425,5
3168,1
5841,2
6922,2
4017,1
4522,0
5807,0
2063,0
1600,0
501,1
1504,5
17,5
4538,4
904,6
5362,2
3802,1
807,5
2117,3
1783,1
2415,1
3288,0
6044,1
6749,1
5198,2
5027,6
1566,3
3320,2
452,4
101,5
2638,1
5289,2
325,1
6218,0
2095,2
599,0
1512,2
4377,3
1520,2
1832,5
3759,5
6347,6
3307,3
2941,0
2178,1
445,5
553,2
6222,6
2138,3
1539,2
4967,5
5579,5
1670,1
1443,4
4462,4
5598,4
1436,0
135,2
6883,1
31,3
1801,5
4909,0
3956,5
1149,2
6014,0
5743,0
2031,1
5756,5
6139,3
3396,3
216,1
1407,2
177,5
4738,2
2338,5
4405,1
5821,3
701,2
5433,5
6500,3
5781,3
2647,1
2264,1
5934,0
6587,1
6408,2
4695,5
5253,1
69,1
5272,1
3801,0
721,5
2691,2
4163,0
4423,1
2312,1
321,2
5446,3
5961,2
228,5
5045,2
4149,6
4262,0
2840,0
2751,3
4315,2
3038,4
5911,2
2077,2
1775,2
4350,1
1405,1
4700,2
6188,0
4376,2
6243,6
199,1
1558,1
611,1
5692,3
5773,0
1543,6
5129,2
4597,5
3936,0
2542,1
5808,0
23,2
3143,6
5026,2
4060,2
5603,5
4647,0
6846,1
6213,1
4290,2
5007,2
4605,3
3131,1
503,5
2375,2
1728,0
4112,1
2167,1
6497,0
6146,0
5102,3
4126,5
4310,0
5227,4
3846,2
1170,2
2388,4
4912,2
589,1
87,4
2722,1
1672,0
710,3
3410,3
4011,2
1454,0
144,1
4832,1
1657,2
5483,5
3666,6
110,0
5610,0
3886,5
292,2
6991,2
1201,0
1321,6
4782,0
2653,5
3765,4
2521,1
2586,4
4651,1
1768,5
2197,1
3246,2
2985,5
2302,4
4028,5
4080,6
5523,3
5368,5
2929,0
491,2
93,0
3265,2
4113,2
6944,6
5013,0
3732,5
3298,6
2168,3
6768,0
4812,4
6269,1
1163,0
5682,0
1027,3
3109,2
1617,0
6806,5
1912,2
6389,0
5170,0
4731,5
3753,2
465,3
2534,2
6527,5
107,1
3662,2
5816,2
921,3
2746,6
5095,1
2245,4
847,1
3315,2
5304,4
4328,3
6237,1
4663,5
2789,5
5411,3
183,0
3426,4
1888,4
1087,0
1261,1
4871,1
5931,4
5564,5
2091,0
4213,2
479,4
5397,6
1287,0
5626,3
711,6
4668,0
3896,5
2916,6
3203,2
5714,5
2344,0
5719,5
2251,1
5814,5
6648,1
4966,6
2447,6
3661,3
5963,0
3996,4
6798,2
2579,3
3915,3
1729,3
1471,5
5345,0
3149,3
1383,3
1406,1
344,4
346,3
57,0
3528,0
3071,1
6755,4
6592,4
911,4
964,6
755,0
1330,5
1611,1
5920,0
6072,0
2484,4
4766,3
1056,5
706,3
2272,4
6496,0
6071,1
5983,1
5378,3
4207,0
88,3
4305,0
3849,3
1721,3
5012,1
472,1
4868,1
2345,1
5284,4
2227,4
6635,6
2488,2
2698,2
4781,5
61,1
1608,3
1086,5
4796,6
937,5
3460,2
4603,3
4409,1
6656,0
6244,2
4215,3
6120,2
724,5
122,6
33,5
63,5
5889,1
2298,5
6557,0
3994,6
6167,3
4323,4
3003,0
4449,0
2440,0
2233,2
3905,6
290,1
737,3
1322,6
478,6
5517,4
1606,0
1115,1
4254,5
6328,0
538,4
947,2
1272,1
4890,1
2577,5
4303,4
2519,1
5205,0
3650,5
4604,2
1373,1
2662,0
3195,0
2284,0
3244,1
1074,4
834,2
5763,0
3477,5
3979,2
1438,6
6524,2
5848,1
2057,2
3932,6
2742,5
1034,0
1630,0
5125,0
6151,2
2728,6
5281,2
756,6
4161,4
6103,0
2651,0
5982,0
3997,6
248,0
2357,0
2301,0
2510,6
6974,2
3023,6
4382,5
2627,5
4076,0
3790,3
3208,6
1268,3
1101,4
5946,1
4686,5
5733,2
1323,5
2417,4
1416,0
5210,0
683,2
3153,1
4294,3
2921,0
4881,5
3100,2
2589,0
415,0
230,4
4588,5
6299,5
1786,1
3805,3
787,1
1412,0
6137,3
3646,4
5209,0
2405,0
4296,1
156,1
2995,1
5157,2
6597,0
3620,3
196,2
4125,5
4623,3
6929,0
2462,2
6712,1
2680,3
3929,4
6486,6
2705,1
3819,0
2628,5
6572,2
4962,0
2225,3
1055,3
296,6
2648,5
3478,2
6221,3
1499,3
3082,5
6313,2
3555,1
2949,4
5784,3
3148,3
2908,5
3780,3
3639,4
5153,2
5277,0
4210,4
5400,4
3282,6
1817,0
6306,2
1488,3
2533,1
420,2
1666,6
5438,1
2107,3
4108,6
3821,2
4534,5
5553,6
5689,4
4815,4
3589,0
4198,6
3544,6
2684,3
3563,0
3240,3
6292,3
2821,3
6631,0
4320,1
1553,6
2029,3
969,0
6745,6
429,2
3752,6
3613,2
462,2
6186,4
3297,3
2271,2
1965,1
1966,0
5361,1
233,1
4295,1
2957,5
3946,1
3975,5
5520,1
2022,1
1718,2
5192,5
6191,0
2083,3
2291,2
6816,1
1057,3
1485,0
3927,2
1430,0
3734,5
641,1
3921,6
691,5
468,1
1193,0
2543,0
518,3
5599,2
2505,5
1643,1
1421,1
2802,6
3882,3
2177,6
3786,0
6022,5
2843,4
6430,1
2481,1
2260,4
307,1
3245,3
3497,4
1188,0
4348,5
655,1
2572,0
3231,1
5518,5
3605,2
5935,4
2846,2
457,6
5656,6
1695,3
2955,1
2677,3
5152,1
6453,0
2683,5
5925,2
4013,0
4561,2
1465,2
6145,0
794,1
4996,3
1656,2
6298,3
960,2
5693,1
3274,3
1310,5
736,4
3207,0
2202,0
3717,3
1706,0
2984,1
3880,0
1507,1
6724,5
2299,0
4984,6
6731,6
198,6
6163,1
3658,3
3504,3
5413,5
6805,5
6954,5
4272,2
6591,5
418,0
5300,1
1683,5
4354,2
4184,3
3599,6
2759,6
1220,3
3660,3
303,4
6093,3
5664,5
2570,6
6521,0
308,0
3612,3
272,4
4862,1
3139,3
5749,1
3113,3
6198,0
4764,0
184,0
1209,2
3771,2
6900,1
1049,5
1860,1
2515,1
3651,4
6868,2
5064,5
1545,4
2795,0
3221,1
4410,0
3154,3
3995,0
3214,5
6651,2
4334,2
5144,1
3103,4
957,5
1870,5
437,4
3892,0
561,3
3250,3
4601,0
2902,4
5009,0
5703,1
3838,0
5967,1
6063,2
5151,4
4989,1
4519,2
6478,6
6017,2
3286,0
1425,4
2942,1
3889,0
6271,5
6800,2
5942,0
1496,0
1354,3
3439,0
6914,0
3836,1
4362,2
323,2
1315,1
3008,1
443,1
3749,2
5755,5
2882,0
4030,0
3813,3
5003,5
1477,6
4471,0
5561,0
2318,4
2531,2
5740,1
4416,0
734,3
6459,2
4378,0
1360,0
3066,3
2124,1
3340,3
4981,1
1859,4
1010,0
1203,1
26,2
6325,6
297,0
2673,4
6663,6
3954,5
408,5
6871,0
1075,4
789,0
1078,1
6336,1
3871,6
5893,0
586,3
852,2
1372,1
2453,0
14,6
3757,0
1891,1
5062,1
5507,4
3908,4
3352,6
6740,3
640,1
3126,3
5636,0
2155,5
1618,0
1351,0
6570,5
5607,0
6583,6
5620,4
1487,1
2208,1
3541,1
4743,5
6318,6
6097,1
1905,4
4507,4
6215,0
1433,0
5748,2
3058,2
5018,4
1108,3
6611,4
2732,2
339,6
620,1
5956,3
2288,2
1073,4
439,3
3114,3
4375,1
3412,4
2045,0
3309,6
5480,4
2629,3
453,3
4127,2
172,0
3128,3
6560,5
5060,0
2900,4
4918,6
100,0
5461,3
2446,2
4727,0
3007,3
3470,1
1513,1
2110,4
3817,5
6559,5
4877,5
1468,2
167,5
1158,1
5386,0
4385,2
6518,2
4141,5
2944,3
896,6
3796,3
3014,0
4708,5
5944,0
3166,5
4246,0
4302,3
6997,0
6229,5
2623,6
2465,0
4957,4
5417,3
4195,1
8,0
1379,0
6131,1
4004,2
2407,1
3326,4
2549,1
3861,2
1747,3
3933,6
318,1
4861,4
1320,3
1881,1
3413,1
3027,1
2486,2
5962,0
877,2
994,2
5516,1
2858,1
65,6
2688,1
6467,4
1575,3
3834,4
6896,2
4096,2
4974,4
6543,1
3878,0
549,1
864,5
2464,2
6723,4
2943,2
1820,4
6843,6
4322,1
4595,0
6417,0
5119,0
6567,0
5324,1
1142,1
5065,2
3176,0
4618,2
5008,1
6211,2
2164,0
584,2
527,0
5782,1
3869,3
977,2
6348,1
254,5
4475,4
808,1
4907,0
5736,2
4956,2
6263,6
6223,3
3303,2
4763,0
6770,2
4951,2
5333,1
1097,4
3960,3
4228,2
1945,0
5965,0
1740,5
3016,2
2034,0
6084,4
4774,0
4326,4
3105,0
6975,2
1090,0
1242,1
5724,0
6362,3
4866,6
6980,0
506,2
705,6
5241,5
332,1
2226,5
6359,2
3548,0
51,3
6877,5
6409,5
3855,1
6784,6
2399,2
1047,3
5002,6
2575,6
3383,0
5799,1
3392,0
1941,0
1121,0
4614,1
1483,5
5938,4
940,5
5155,3
5947,5
3032,4
6951,0
334,5
828,0
2926,0
6162,4
626,5
6050,2
2087,1
3422,4
4279,3
4715,1
3567,2
2865,0
6150,0
2333,2
4442,6
3078,3
2337,2
1557,6
4012,0
5671,2
2080,5
5402,1
2509,2
3916,0
5313,1
2820,6
865,5
677,6
5133,2
6082,3
3832,1
748,4
4071,3
6867,3
4512,1
6175,4
2273,6
712,4
1451,6
4196,3
613,0
2206,1
6026,3
5372,0
4401,5
6342,6
3593,6
210,5
168,5
2458,1
3575,0
5845,1
1839,4
6569,1
378,6
6767,6
6987,4
496,4
751,4
1992,1
4266,6
1915,3
2877,0
965,0
3334,2
5770,2
4813,0
652,5
6962,0
1782,4
6988,1
1593,4
3034,2
765,0
5039,0
6522,3
5896,6
169,1
2663,1
6830,1
6540,3
1344,0
681,6
5904,0
4483,1
188,4
1671,3
5048,1
4559,2
4993,1
124,4
3206,3
5559,4
2868,2
6599,6
393,3
6355,3
1807,5
5907,2
1864,2
2432,0
5767,5
5044,4
1858,3
5260,4
6450,1
3539,2
6649,1
5117,0
800,5
4656,0
5278,6
2741,4
2126,3
981,0
5201,2
5465,1
6640,3
2402,0
5078,2
