id,crop
6144,1
4151,1
1426,1
3193,0
6258,3
1498,5
736,5
3583,2
1730,3
3428,4
3090,1
5538,0
549,5
5528,5
6467,2
6435,2
296,0
4075,1
5209,1
4147,6
6695,2
5381,2
3411,6
3039,4
1009,4
6704,4
3168,0
3153,6
6395,0
5718,2
3123,5
6141,5
3195,4
1192,3
3891,3
1328,0
4058,0
5492,4
346,6
5072,1
2488,1
4427,1
1729,6
681,3
6274,3
6245,3
1261,3
87,5
465,5
5375,5
1087,5
3089,6
3662,0
4201,0
4523,0
2206,2
157,5
351,5
764,2
1371,2
5660,2
1726,6
2431,2
6131,3
5291,6
752,4
743,6
3027,4
5040,4
4148,0
2115,5
6758,2
1074,6
842,6
1582,6
2742,6
2575,0
4013,6
3315,6
6752,5
5445,5
4789,5
5638,5
167,5
1425,1
5679,6
1115,1
1163,1
4326,1
5227,0
3378,5
5593,5
6499,5
5669,5
4094,5
6320,5
4262,5
4271,5
2164,0
1385,6
6005,6
1544,3
4102,3
2576,3
3263,3
3667,1
6183,1
3979,3
5273,3
5666,3
1436,1
373,1
4905,3
4977,5
1397,6
308,4
4258,4
1438,4
6039,1
4454,4
2202,0
1501,0
2226,0
1195,2
5446,4
4342,0
1803,4
65,4
2499,4
5754,6
1317,3
1789,3
3671,2
6844,2
3392,0
3578,3
1393,3
6030,3
4557,6
3480,6
322,6
248,6
5330,5
3882,4
5880,2
4080,2
2223,5
231,5
6143,5
4498,5
4534,5
5665,5
3298,5
2603,5
91,5
5763,2
318,1
5784,1
3107,1
2328,0
4975,0
4618,4
5039,6
3554,6
1775,6
6022,5
3593,5
5866,5
5728,5
1840,5
1090,5
5664,1
4528,2
1740,2
2592,4
1215,3
4043,3
5570,3
6198,3
2318,6
3410,4
4471,4
4294,3
4529,3
4666,5
4056,5
265,5
6778,1
5714,1
2087,1
6877,1
789,1
2644,1
5481,0
5721,0
838,5
14,3
3478,5
1662,0
6366,4
5686,5
8,5
4162,5
6556,5
332,0
5156,4
4650,4
3484,3
3550,3
2697,3
2952,6
2835,6
2741,6
339,6
2851,3
4118,6
4633,0
2413,0
2002,0
6012,0
2505,6
622,3
1201,3
2651,3
6831,5
1966,5
1079,5
6622,2
3148,1
4482,3
6802,1
3443,5
6716,1
3641,1
6690,1
1176,4
1061,2
5963,2
4834,2
5938,2
3571,6
196,1
3698,1
1954,3
1926,3
4630,3
2588,4
5960,5
432,1
3910,1
6358,5
4825,5
6654,5
4740,1
3606,1
3334,5
3529,2
2441,3
5607,3
5035,3
84,1
3176,4
2618,4
3185,5
425,5
4558,1
1022,4
4407,4
5060,4
3781,4
604,0
4273,0
2985,0
2470,0
3163,5
6592,1
1728,1
1465,1
4398,2
3475,2
2149,5
4597,2
6854,5
185,5
2375,4
4603,3
747,1
3016,2
5081,1
2795,2
4113,2
2907,6
1412,2
5417,2
2873,6
486,6
3880,6
4391,1
1768,1
5061,1
5424,0
5702,5
4985,5
3721,5
6743,5
2807,6
4937,6
245,0
904,1
4878,1
6468,3
2847,1
1419,1
5766,1
228,1
4504,3
4695,3
2842,1
1652,4
3889,0
4221,4
2753,4
3829,4
6674,6
100,3
5224,1
4169,1
4269,2
3309,2
5064,5
5656,5
1606,4
3861,5
5447,5
2715,5
6648,1
4370,1
2646,1
3347,3
6128,0
254,0
2902,0
221,0
4755,0
3323,5
5143,5
6275,1
4925,4
5416,2
1379,4
5247,4
6319,0
5253,3
376,1
755,1
291,1
3469,1
1175,5
188,6
6539,3
1832,4
5965,4
3790,4
501,2
5913,2
2874,2
5540,0
2957,3
3978,3
6385,3
672,3
4793,3
1964,3
6487,1
5377,1
3509,5
5407,1
1702,5
216,1
2020,1
5812,1
4568,1
5420,4
506,4
5572,0
6484,5
1153,3
6317,5
4600,5
4081,3
1978,3
4417,1
4405,3
3817,6
347,3
1533,3
333,3
6565,3
5550,1
6029,5
6414,5
6458,5
6444,5
4942,3
746,3
2287,3
1557,3
4522,0
3800,1
3592,1
4938,1
259,4
3101,5
6820,2
5402,3
3127,3
5790,3
599,3
45,5
4392,0
3488,5
6312,2
6602,5
2812,2
3905,0
4284,5
4051,4
2153,0
3898,1
426,1
1193,1
805,5
410,1
6340,1
3616,0
438,2
4539,2
434,0
4535,2
5861,6
3308,1
3442,2
1961,5
5274,6
5097,2
4077,3
1049,6
626,5
3295,5
210,1
3728,4
6329,1
2133,3
51,6
1109,6
3893,6
3932,6
6771,3
6315,1
4808,3
4088,3
5859,3
5106,2
1979,2
5153,6
3922,2
5489,0
5354,2
5944,0
2272,4
5132,6
4401,6
1741,6
705,0
3513,0
4001,0
5674,4
5563,5
3010,3
527,0
1870,0
565,1
1509,1
2191,1
640,0
1406,0
730,3
5884,3
4240,3
325,1
290,3
4379,3
4974,6
5785,0
4593,0
4546,2
4428,2
5979,5
1599,0
864,5
5566,5
5840,0
5518,6
6445,0
2182,3
5388,3
371,3
1965,6
6661,6
3032,6
6103,2
2647,5
5013,5
5307,5
4739,5
4935,5
6248,2
3494,5
5900,3
5003,0
1446,5
2818,0
122,0
479,3
5371,3
4960,5
6618,5
3425,5
4477,0
940,2
1872,2
5045,2
439,2
847,2
3984,5
2333,2
4828,2
3131,2
1173,2
3682,4
2663,6
1566,0
1665,6
4531,1
3422,5
4769,4
279,2
1912,5
1467,5
3611,5
4104,3
5958,3
3832,3
1553,3
1101,3
3226,3
6691,3
1888,2
577,2
59,5
4280,5
787,5
2364,0
4383,6
1545,1
6664,3
2301,3
4947,3
1183,4
1760,4
6330,4
5939,0
1786,6
5851,6
4903,2
420,2
5267,2
553,5
1618,2
2119,2
1562,6
1414,6
443,5
4369,6
4371,0
1672,4
6712,4
4295,0
1543,4
181,4
3396,4
794,2
1330,5
4338,5
1400,5
5729,2
1864,2
5250,5
3244,2
4990,6
530,4
5853,0
710,0
2229,2
1315,2
558,0
5807,1
2225,1
5753,1
6495,3
907,2
3288,3
5849,3
5589,5
1869,5
3731,5
1835,5
2908,5
3626,5
926,5
6017,0
4950,0
15,0
6238,4
315,4
5690,4
4901,1
1161,5
1423,1
1512,1
4881,1
1620,1
1212,0
1578,3
3664,3
5397,3
6076,3
5736,3
2302,3
1844,3
6035,5
4927,5
1373,6
4096,5
5286,6
1323,6
5103,4
1657,4
4692,0
4302,3
3543,5
3856,5
2638,2
1032,6
6653,2
3783,6
3077,2
6491,6
3269,6
1010,2
6660,6
4207,4
691,4
533,4
4714,4
6066,2
652,5
33,0
4490,0
44,0
3270,0
2233,5
964,0
1511,1
4607,1
6077,0
3477,6
1569,3
6354,1
2271,3
6676,5
5140,5
4656,2
2458,5
26,6
4886,6
63,6
1044,0
2582,0
3043,0
227,5
5826,6
5781,3
5902,3
3066,3
1703,3
2126,3
969,4
4508,4
2763,4
2053,5
5345,5
1782,2
2596,2
2303,5
2024,5
2168,5
2955,0
4035,6
4464,2
2138,6
252,2
3541,2
5434,2
5216,4
4750,4
6100,4
5755,6
6213,3
4335,5
5762,5
2183,2
5079,6
4233,0
2004,1
641,1
6279,0
4660,0
1477,6
297,6
303,3
3989,3
5077,3
6026,3
1718,3
1893,4
2802,4
655,4
1561,4
5199,6
4006,0
240,6
783,6
1354,0
1018,2
2298,1
977,4
809,6
3836,6
4602,6
257,1
893,3
4709,1
2410,1
2543,4
3470,1
4814,1
6564,5
6843,5
3114,0
5372,0
1357,2
1454,2
2098,3
6239,2
1670,5
3929,5
1894,5
6059,5
3734,6
2439,3
3934,3
2699,3
5004,5
4771,5
3940,4
4677,5
2323,4
6060,1
2778,1
1092,1
4817,3
124,2
6888,2
1921,2
4196,5
1859,0
3240,5
6375,0
3080,0
4564,0
598,0
75,5
1339,3
1416,1
6883,0
2124,0
4624,3
5378,3
2722,5
149,2
6849,5
5459,5
453,2
2770,2
4236,0
3025,2
808,2
2862,1
3227,1
5797,1
1558,3
1119,3
6846,3
810,1
1129,5
834,5
4108,2
5306,6
6598,1
3752,0
1235,2
1225,1
1669,1
1940,2
6057,4
4260,1
2622,4
1615,1
4832,1
2107,1
1027,1
6276,0
5184,0
349,1
452,1
662,1
172,3
1405,1
5179,3
4456,3
422,3
2510,3
6486,0
881,5
5947,5
1253,2
2706,0
6085,2
6171,2
3980,5
6429,5
4331,5
102,5
4840,4
5649,4
6544,4
2310,1
2357,1
4966,4
3349,4
6045,4
6798,4
6492,5
135,5
2684,2
3661,5
6629,5
6256,5
4601,1
3463,1
2288,1
6337,5
1600,5
4072,2
1671,5
6711,4
807,6
462,5
879,5
3126,2
4871,2
5193,0
4462,0
3383,0
799,0
354,1
5201,1
1073,4
4588,3
2063,3
144,3
380,3
1340,6
3366,1
5473,1
121,1
4679,5
1360,5
418,5
3492,5
5437,2
1514,2
5889,2
4304,2
2245,2
5026,2
555,2
1916,1
3406,3
1941,3
1485,3
5748,3
1272,3
6464,4
1411,0
6053,3
6301,0
1471,1
2189,2
5394,2
4617,1
5523,1
5982,1
2662,4
3047,5
3007,0
3006,1
6478,5
4047,1
3337,1
6105,1
3125,3
6082,3
1268,3
414,3
4092,0
2954,5
654,5
4017,3
1891,3
5382,0
3159,0
5086,4
3404,5
773,3
5636,5
589,5
3774,5
4519,5
3018,6
4993,0
3758,2
2868,2
701,2
3379,0
3834,5
5682,4
677,4
4794,4
4625,1
2498,3
2263,6
3927,0
693,4
1513,5
3717,5
6562,5
6064,5
110,5
2937,5
3820,1
3053,5
5935,4
3467,4
1795,4
856,5
5642,3
4532,0
5231,5
2418,4
2627,5
4299,5
1880,5
3204,5
2057,5
2345,3
3257,0
5076,0
1468,5
5075,5
2707,2
4952,3
4168,2
3944,2
107,0
29,4
3704,4
2112,6
5858,3
4716,3
751,1
3050,5
584,1
1220,3
2523,3
6117,3
4586,3
5931,1
548,1
5340,0
4039,3
6416,3
3450,5
3560,2
6647,2
6750,2
6217,2
1922,2
344,2
5019,2
5152,2
1575,1
5626,1
6470,4
2932,1
2678,1
1905,1
4172,6
2077,4
90,3
5822,6
4253,3
3414,1
2916,6
6422,1
624,4
69,4
889,5
3238,3
5233,3
4449,6
4541,4
6264,0
3139,0
947,0
877,5
2316,5
6441,1
293,1
6782,6
1876,6
445,1
3862,1
3268,1
6881,1
2031,0
5583,0
4594,3
4967,3
4093,3
4582,3
2977,3
6804,3
4823,5
367,4
3289,4
6406,6
5693,4
2045,1
3265,3
5344,1
6324,4
2177,0
6705,0
3660,0
3409,0
5503,0
4866,1
5303,4
4879,6
1807,1
1186,3
5028,0
2199,0
3528,0
2615,5
5242,5
6751,3
151,5
5595,6
1033,4
1383,6
915,6
1305,1
2142,1
2402,1
4883,6
509,6
2227,6
4941,2
5380,2
4366,2
1945,2
4537,6
748,0
6273,5
3915,6
1805,4
1310,3
1611,6
3024,6
911,5
2570,5
3023,5
2276,2
3964,2
4994,4
2577,3
1902,3
471,3
3995,6
6290,0
5619,0
4507,0
6514,0
3668,3
896,6
5223,6
4195,6
1773,0
3181,0
251,2
1209,4
2585,6
3732,4
5657,4
4982,4
3426,3
1128,3
2781,3
4386,6
1593,0
2521,1
3290,4
57,1
1699,1
1322,3
176,3
3064,5
5998,5
2882,5
6856,2
6383,2
292,2
1142,1
5862,1
3149,0
183,0
1170,0
2447,5
2943,6
3235,6
6177,3
2252,3
1086,3
2676,1
5066,2
1172,3
3837,3
2387,3
6594,3
6649,5
4761,3
4365,3
4635,2
5782,3
6715,2
2283,3
2997,3
613,1
2399,1
4472,4
2515,4
3589,4
1430,2
3939,2
1748,2
6219,3
505,1
415,1
1897,1
272,1
5212,1
1706,5
4672,2
4030,5
3680,2
4615,2
5768,2
2351,2
106,5
1344,2
6675,5
3764,1
5946,1
6008,1
3749,1
952,0
3002,2
6694,2
6786,4
1504,5
2688,3
6862,5
3614,0
4352,0
4264,5
1121,1
6380,1
5339,2
3132,1
1024,1
4851,1
3386,1
6630,3
3377,3
3413,3
416,4
2157,2
6613,0
2284,2
4154,2
564,3
478,5
5879,5
5648,5
1203,5
1224,0
142,0
2155,0
3787,3
5907,2
5010,0
3393,3
5911,3
2877,3
605,3
1194,1
1956,2
2594,6
2167,4
4545,3
1756,6
497,6
2022,6
2166,6
6748,5
3370,5
3666,3
4024,3
721,3
2370,3
1025,3
5241,4
1295,4
6898,4
1496,4
5741,6
1520,2
4997,0
6642,6
5008,2
2984,1
5269,3
2893,3
2519,3
5842,6
5021,2
1302,3
108,2
1754,5
1351,3
6522,5
5484,5
2963,0
3539,0
3815,1
2825,1
931,1
1973,1
336,6
6046,6
3362,1
4842,1
4194,6
1649,6
937,6
5951,3
1580,3
5941,3
387,3
6342,3
6182,2
6532,2
2704,4
5843,2
724,6
765,2
286,6
4270,6
6055,4
4353,4
307,0
4577,0
1860,1
5680,1
2925,6
2921,0
5370,0
4290,0
6094,0
6250,5
1791,0
6090,0
3551,5
1634,2
6536,2
4845,2
5852,2
184,4
3044,4
71,2
4084,2
711,2
421,2
1020,3
3433,3
2181,3
3091,3
737,3
4631,5
1260,5
1666,6
3710,3
2716,6
3003,6
3274,6
4463,6
6402,0
6571,6
2771,0
6126,6
1210,2
1695,2
4939,5
6480,5
1095,5
3796,3
6872,3
6189,3
4141,3
1630,3
3937,4
1881,4
4614,2
1612,2
978,1
6112,1
6520,1
3870,1
848,1
2805,0
3166,0
3757,0
6300,3
47,3
5678,1
1350,5
2312,1
446,5
1743,5
3968,3
3809,3
5485,3
5899,2
