id,crop
1168,6
5365,0
4920,4
5451,2
996,4
4715,1
2628,4
6772,6
5584,4
3904,1
2669,1
2083,2
547,3
5701,0
1755,3
1223,5
5118,1
5865,3
1078,2
3802,2
1075,1
2184,3
1041,4
5438,2
2042,2
4691,4
1623,0
518,0
6212,0
3357,1
3689,5
3346,3
491,2
5857,1
6789,6
323,4
2926,5
3034,6
1320,5
3388,2
3753,6
2972,3
6892,2
324,2
6576,6
5992,6
1263,5
3559,5
5937,4
1595,4
6588,4
1281,1
2446,5
3956,2
4086,2
88,1
6069,5
957,0
1362,1
6659,0
4217,2
3187,1
1451,5
198,5
2942,0
3209,0
5335,5
73,1
1694,0
2275,3
1108,1
1559,6
6237,2
2758,6
2432,5
3096,4
1747,2
3518,1
2836,2
2264,2
4359,2
5244,6
3049,4
6221,0
6291,1
5548,5
6753,3
921,5
6682,6
4550,6
6678,2
4698,2
1335,5
5814,6
2018,5
4645,5
6222,6
2689,3
3973,0
208,6
1535,1
4690,2
833,4
620,0
6502,6
6043,5
6490,1
3063,6
4087,3
1919,4
3164,4
6357,2
5461,2
4513,2
1199,4
2883,1
2348,6
5230,2
6529,4
1443,6
2254,1
6032,6
4738,0
5598,0
4319,4
1643,5
5151,5
401,5
4959,2
6655,4
41,4
4906,1
1862,2
4860,5
2789,6
2617,5
5802,2
5314,1
3846,5
3116,4
2080,0
2197,3
1056,5
4628,2
6377,3
6144,1
4151,1
1426,3
3193,5
6258,5
1498,2
736,6
3583,5
1730,2
3428,3
3090,4
5538,0
549,5
5528,5
6467,0
6435,2
296,4
4075,1
5209,1
4147,6
6695,2
5381,6
3411,2
3039,4
1009,0
6704,3
3168,0
3153,0
6395,2
5718,5
3123,4
6141,5
3195,4
1192,3
3891,3
1328,6
4058,1
5492,0
346,6
5072,0
2488,1
4427,1
1729,0
681,6
6274,3
6245,3
1261,5
87,2
465,5
5375,2
1087,0
3089,6
3662,0
4201,2
4523,0
2206,5
157,1
351,5
764,1
1371,6
5660,2
1726,2
2431,0
6131,4
5291,1
752,4
743,4
3027,6
5040,4
4148,1
2115,0
6758,2
1074,4
842,6
1582,6
2742,0
2575,6
4013,6
3315,2
6752,1
5445,5
4789,4
5638,2
167,5
1425,1
5679,0
1115,6
1163,5
4326,1
5227,0
3378,0
5593,5
6499,5
5669,5
4094,5
6320,1
4262,5
4271,0
2164,6
1385,1
6005,0
1544,6
4102,3
2576,6
3263,1
3667,3
6183,1
3979,3
5273,3
5666,1
1436,0
373,5
4905,3
4977,5
1397,6
308,1
4258,1
1438,4
6039,1
4454,0
2202,6
1501,2
2226,4
1195,5
5446,2
4342,4
1803,0
65,4
2499,4
5754,3
1317,6
1789,3
3671,2
6844,4
3392,0
3578,3
1393,3
6030,6
4557,6
3480,6
322,5
248,1
5330,4
3882,2
5880,2
4080,2
2223,3
231,5
6143,4
4498,0
4534,5
5665,5
3298,5
2603,3
91,5
5763,1
318,2
5784,1
3107,1
2328,4
4975,6
4618,1
5039,4
3554,3
1775,6
6022,5
3593,5
5866,0
5728,0
1840,5
1090,2
5664,1
4528,6
1740,2
2592,3
1215,6
4043,3
5570,3
6198,6
2318,2
3410,4
4471,3
4294,4
4529,3
4666,5
4056,5
265,6
6778,1
5714,4
2087,1
6877,2
789,4
2644,0
5481,1
5721,2
838,3
14,5
3478,3
1662,4
6366,6
5686,1
8,5
4162,5
6556,6
332,6
5156,4
4650,4
3484,0
3550,3
2697,1
2952,0
2835,6
2741,3
339,6
2851,6
4118,1
4633,0
2413,5
2002,0
6012,6
2505,4
622,3
1201,3
2651,1
6831,5
1966,2
1079,4
6622,6
3148,1
4482,3
6802,0
3443,0
6716,5
3641,3
6690,4
1176,4
1061,6
5963,2
4834,6
5938,5
3571,6
196,1
3698,1
1954,3
1926,4
4630,5
2588,0
5960,1
432,5
3910,4
6358,6
4825,5
6654,4
4740,5
3606,1
3334,6
3529,2
2441,3
5607,3
5035,6
84,3
3176,2
2618,4
3185,1
425,5
4558,3
1022,3
4407,4
5060,0
3781,4
604,6
4273,0
2985,0
2470,2
3163,3
6592,5
1728,1
1465,4
4398,2
3475,2
2149,6
4597,5
6854,4
185,4
2375,6
4603,6
747,3
3016,1
5081,2
2795,6
4113,6
2907,2
1412,6
5417,2
2873,2
486,6
3880,4
4391,1
1768,3
5061,5
5424,0
5702,0
4985,5
3721,4
6743,6
2807,6
4937,0
245,4
904,1
4878,6
6468,0
2847,3
1419,1
5766,1
228,3
4504,6
4695,4
2842,5
1652,1
3889,4
4221,2
2753,4
3829,4
6674,2
100,1
5224,3
4169,5
4269,2
3309,5
5064,5
5656,4
1606,5
3861,0
5447,5
2715,5
6648,1
4370,1
2646,0
3347,3
6128,0
254,0
2902,6
221,0
4755,5
3323,5
5143,4
6275,2
4925,1
5416,2
1379,0
5247,4
6319,3
5253,0
376,1
755,1
291,5
3469,6
1175,3
188,5
6539,4
1832,2
5965,0
3790,1
501,2
5913,2
2874,3
5540,5
2957,0
3978,3
6385,3
672,3
4793,5
1964,6
6487,4
5377,1
3509,3
5407,5
1702,1
216,2
2020,1
5812,4
4568,2
5420,4
506,0
5572,3
6484,0
1153,5
6317,1
4600,0
4081,3
1978,3
4417,1
4405,6
3817,6
347,3
1533,3
333,4
6565,0
5550,1
6029,5
6414,5
6458,0
6444,2
4942,6
746,3
2287,0
1557,5
4522,3
3800,4
3592,1
4938,1
259,4
3101,5
6820,2
5402,3
3127,3
5790,2
599,6
45,5
4392,6
3488,0
6312,2
6602,0
2812,5
3905,2
4284,0
4051,6
2153,4
3898,1
426,5
1193,1
805,4
410,1
6340,2
3616,0
438,0
4539,2
434,4
4535,3
5861,6
3308,5
3442,3
1961,0
5274,6
5097,6
4077,2
1049,1
626,5
3295,3
210,1
3728,1
6329,3
2133,5
51,0
1109,4
3893,6
3932,1
6771,5
6315,3
4808,6
4088,0
5859,2
5106,3
1979,2
5153,6
3922,1
5489,0
5354,0
5944,3
2272,6
5132,4
4401,6
1741,4
705,2
3513,0
4001,5
5674,4
5563,0
3010,3
527,3
1870,0
565,1
1509,3
2191,5
640,0
1406,6
730,3
5884,3
4240,4
325,3
290,1
4379,0
4974,6
5785,0
4593,2
4546,5
4428,4
5979,1
1599,5
864,6
5566,5
5840,6
5518,0
6445,3
2182,6
5388,3
371,1
1965,2
6661,6
3032,6
6103,5
2647,2
5013,5
5307,2
4739,4
4935,5
6248,3
3494,2
5900,0
5003,3
1446,0
2818,5
122,2
479,6
5371,3
4960,5
6618,0
3425,3
4477,2
940,0
1872,2
5045,5
439,4
847,2
3984,3
2333,5
4828,2
3131,1
1173,2
3682,0
2663,6
1566,1
1665,6
4531,5
3422,4
4769,2
279,2
1912,5
1467,5
3611,3
4104,0
5958,3
3832,2
1553,3
1101,3
3226,1
6691,0
1888,2
577,5
59,1
4280,5
787,6
2364,5
4383,0
1545,3
6664,3
2301,6
4947,3
1183,4
1760,0
6330,1
5939,6
1786,0
5851,6
4903,2
420,2
5267,2
553,5
1618,5
2119,6
1562,2
1414,6
443,5
4369,3
4371,6
1672,6
6712,5
4295,0
1543,0
181,4
3396,2
794,4
1330,0
4338,5
1400,2
5729,5
1864,2
5250,6
3244,4
4990,4
530,6
5853,2
710,2
2229,0
1315,6
558,6
5807,2
2225,1
5753,0
6495,5
907,3
3288,2
5849,5
5589,5
1869,5
3731,1
1835,5
2908,5
3626,5
926,6
6017,0
4950,0
15,3
6238,4
315,1
5690,0
4901,1
1161,5
1423,1
1512,3
4881,1
1620,0
1212,0
1578,2
3664,3
5397,3
6076,1
5736,3
2302,4
1844,2
6035,1
4927,3
1373,6
4096,6
5286,5
1323,4
5103,4
1657,4
4692,3
4302,0
3543,3
3856,5
2638,2
1032,4
6653,6
3783,2
3077,1
6491,2
3269,6
1010,4
6660,6
4207,4
691,6
533,2
4714,5
6066,2
652,0
33,6
4490,0
44,5
3270,0
2233,1
964,2
1511,6
4607,1
6077,5
3477,6
1569,3
6354,3
2271,1
6676,2
5140,5
4656,5
2458,2
26,6
4886,6
63,0
1044,0
2582,6
3043,2
227,2
5826,5
5781,6
5902,3
3066,3
1703,6
2126,2
969,3
4508,4
2763,5
2053,2
5345,6
1782,2
2596,5
2303,0
2024,5
2168,2
2955,5
4035,6
4464,4
2138,2
252,2
3541,3
5434,5
5216,6
4750,4
6100,4
5755,6
6213,3
4335,5
5762,4
2183,4
5079,6
4233,1
2004,0
641,1
6279,0
4660,6
1477,5
297,6
303,3
3989,3
5077,3
6026,3
1718,4
1893,4
2802,6
655,2
1561,0
5199,1
4006,6
240,0
783,3
1354,6
1018,4
2298,6
977,1
809,2
3836,1
4602,3
257,1
893,0
4709,2
2410,1
2543,1
3470,3
4814,5
6564,0
6843,2
3114,6
5372,2
1357,3
1454,2
2098,6
6239,3
1670,0
3929,5
1894,5
6059,2
3734,6
2439,3
3934,4
2699,5
5004,0
4771,5
3940,4
4677,6
2323,1
6060,1
2778,5
1092,3
4817,2
124,0
6888,2
1921,0
4196,5
1859,6
3240,1
6375,5
3080,4
4564,0
598,0
75,5
1339,1
1416,0
6883,4
2124,2
4624,3
5378,6
2722,0
149,5
6849,2
5459,5
453,3
2770,4
4236,2
3025,2
808,2
2862,2
3227,1
5797,1
1558,3
1119,3
6846,1
810,5
1129,5
834,2
4108,0
5306,0
6598,1
3752,1
1235,4
1225,2
1669,1
1940,4
6057,4
4260,1
2622,1
1615,6
4832,1
2107,3
1027,4
6276,1
5184,0
349,5
452,1
662,1
172,3
1405,3
5179,1
4456,3
422,0
2510,4
6486,5
881,5
5947,1
1253,6
2706,2
6085,6
6171,2
3980,5
6429,5
4331,2
102,0
4840,4
5649,1
6544,0
2310,1
2357,1
4966,0
3349,2
6045,4
6798,6
6492,5
135,5
2684,4
3661,5
6629,5
6256,3
4601,1
3463,4
2288,5
6337,2
1600,5
4072,6
1671,6
6711,2
807,5
462,3
879,2
3126,1
4871,1
5193,2
4462,0
3383,0
799,4
354,1
5201,4
1073,4
4588,3
2063,3
144,0
380,0
1340,6
3366,1
5473,4
121,2
4679,1
1360,5
418,5
3492,0
5437,2
1514,2
5889,0
4304,2
2245,2
5026,4
555,3
1916,2
3406,1
1941,3
1485,3
5748,3
1272,0
6464,4
1411,0
6053,5
6301,3
1471,2
2189,1
5394,5
4617,4
5523,1
5982,1
2662,0
3047,6
3007,5
3006,6
6478,1
4047,5
3337,1
6105,4
3125,3
6082,3
1268,0
414,4
4092,5
2954,0
654,3
4017,0
1891,3
5382,0
3159,2
5086,3
3404,4
773,5
5636,0
589,5
3774,5
4519,6
3018,0
4993,6
3758,0
2868,2
701,1
3379,5
3834,0
5682,2
677,4
4794,3
4625,1
2498,6
2263,5
3927,6
693,0
1513,5
3717,5
6562,5
6064,0
110,3
2937,5
3820,1
3053,5
5935,4
3467,3
1795,3
856,5
5642,5
4532,4
5231,0
2418,5
2627,0
4299,0
1880,3
3204,5
2057,3
2345,0
3257,2
5076,5
1468,0
5075,3
2707,4
4952,2
4168,0
3944,6
107,3
29,4
3704,4
2112,3
5858,6
4716,3
751,1
3050,5
584,6
1220,2
2523,3
6117,3
4586,3
5931,1
548,0
5340,4
4039,5
6416,1
3450,5
3560,6
6647,2
6750,1
6217,2
1922,4
344,2
5019,5
5152,2
1575,2
5626,1
6470,6
2932,1
2678,1
1905,1
4172,4
2077,6
90,3
5822,6
4253,6
3414,1
2916,4
6422,2
624,1
69,4
889,5
3238,6
5233,0
4449,2
4541,6
6264,4
3139,0
947,5
877,2
2316,1
6441,5
293,1
6782,0
1876,6
445,1
3862,1
3268,1
6881,0
2031,5
5583,6
4594,3
4967,3
4093,3
4582,3
2977,5
6804,0
4823,1
367,1
3289,4
6406,4
5693,0
2045,1
3265,6
5344,4
6324,2
2177,0
6705,5
3660,6
3409,0
5503,4
4866,1
5303,6
4879,3
1807,1
1186,1
5028,0
2199,0
3528,2
2615,1
5242,5
6751,6
151,3
5595,1
1033,6
1383,0
915,4
1305,1
2142,1
2402,4
4883,6
509,4
2227,6
4941,2
5380,2
4366,2
1945,0
4537,5
748,6
6273,4
3915,5
1805,2
1310,6
1611,1
3024,5
911,0
2570,5
3023,2
2276,3
3964,4
4994,5
2577,4
1902,3
471,6
3995,6
6290,0
5619,0
4507,1
6514,4
3668,3
896,6
5223,6
4195,0
1773,0
3181,5
251,6
1209,2
2585,4
3732,2
5657,1
4982,6
3426,3
1128,6
2781,6
4386,3
1593,4
2521,1
3290,1
57,1
1699,3
1322,0
176,5
3064,6
5998,3
2882,5
6856,0
6383,2
292,3
1142,1
5862,6
3149,0
183,5
1170,3
2447,6
2943,6
3235,6
6177,5
2252,1
1086,6
2676,5
5066,6
1172,2
3837,3
2387,2
6594,3
6649,0
4761,5
4365,3
4635,3
5782,2
6715,1
2283,2
2997,3
613,3
2399,4
4472,4
2515,2
3589,6
1430,4
3939,2
1748,5
6219,3
505,4
415,1
1897,1
272,1
5212,2
1706,5
4672,6
4030,2
3680,6
4615,2
5768,5
2351,5
106,2
1344,4
6675,6
3764,5
5946,1
6008,1
3749,0
952,6
3002,0
6694,2
6786,5
1504,4
2688,3
6862,0
3614,5
4352,0
4264,1
1121,5
6380,1
5339,2
3132,6
1024,1
4851,1
3386,5
6630,3
3377,3
3413,1
416,0
2157,0
6613,2
2284,3
4154,0
564,5
478,5
5879,1
5648,5
1203,0
1224,0
142,2
2155,3
3787,2
5907,4
5010,0
3393,3
5911,3
2877,5
605,4
1194,3
1956,6
2594,2
2167,4
4545,6
1756,6
497,6
2022,3
2166,6
6748,5
3370,5
3666,2
4024,3
721,3
2370,4
1025,3
5241,3
1295,4
6898,4
1496,6
5741,0
1520,1
4997,2
6642,6
5008,1
2984,2
5269,3
2893,3
2519,2
5842,6
5021,6
1302,2
108,3
1754,2
1351,5
6522,6
5484,5
2963,0
3539,6
3815,6
2825,1
931,3
1973,6
336,0
6046,4
3362,2
4842,1
4194,6
1649,6
937,2
5951,6
1580,3
5941,3
387,3
6342,0
6182,4
6532,2
2704,1
5843,0
724,1
765,0
286,4
4270,6
6055,5
4353,2
307,0
4577,0
1860,6
5680,1
2925,0
2921,5
5370,0
4290,2
6094,1
6250,0
1791,5
6090,2
3551,0
1634,4
6536,2
4845,6
5852,4
184,2
3044,0
71,4
4084,2
711,3
421,3
1020,6
3433,3
2181,3
3091,4
737,5
4631,5
1260,0
1666,3
3710,6
2716,5
3003,1
3274,6
4463,6
6402,0
6571,6
2771,2
6126,2
1210,2
1695,1
4939,5
6480,5
1095,4
3796,4
6872,3
6189,5
4141,0
1630,3
3937,4
1881,4
4614,6
1612,2
978,3
6112,1
6520,1
3870,3
848,4
2805,4
3166,3
3757,5
6300,0
47,3
5678,2
1350,0
2312,5
446,3
1743,5
3968,3
3809,2
5485,6
5899,0
