,lon,lat
221,39.978508569946534,49.721711814627916
222,40.788420485918586,51.52336906888388
223,44.82130231355534,56.05601964989357
224,54.83332842601096,54.386639098387626
225,50.96394111017292,55.41662588622208
226,34.699028591387545,52.975817649625505
227,54.75573666353369,55.23826364118688
228,40.3651946698546,51.38809979815382
229,56.45673984296267,54.132369001527096
230,38.66587631632094,51.309574137477895
231,39.53476195800778,51.12073192586914
232,39.983143575501344,51.79826113821785
233,38.95776236332776,54.31540010074072
234,61.70490706200072,57.524389481422425
235,55.37963375353736,54.36197072445257
236,44.09851833145644,55.826572023442196
237,41.73722510350867,54.35226448853992
238,51.907588621449676,55.33089310997218
239,39.49437295993061,54.65652736628214
240,52.6600992709843,54.68413162985684
241,39.543105091167206,50.65151613380363
242,44.03308339511062,56.212677228212904
243,45.977086873052365,55.50457872004831
244,33.97391865458055,53.010610872008236
245,55.68714279325254,54.10901080357381
246,40.625778217848755,50.18608758073366
247,43.883605052211294,55.201985199619855
248,39.84429426270846,51.457352675196816
249,52.37952273385592,55.21889193303869
250,33.87121991049484,53.213173144033725
251,37.41709140663559,52.485842519598826
252,54.95654998796543,53.09973568334771
253,33.871843331139075,53.23079234576048
254,38.69024015734774,53.84777967166138
255,40.7258307618019,54.456540253298975
256,39.09259032402093,50.79051847797094
257,36.60597068966135,53.20953133275035
258,61.49213568675166,56.685307483905696
259,39.35618175150352,50.66012497605014
260,36.59225563046526,53.35652009383382
261,32.04816862297792,52.52321154410696
262,50.48742626190946,54.68742100511763
263,48.51793578296209,55.33508138419058
264,54.736689554907684,55.43015073465256
265,34.953699737430604,52.667574825284525
266,55.83896614005715,53.26360397887793
267,40.40737006798683,49.643778461689855
268,55.393306151423204,53.30983640448696
269,56.39663568669124,52.51013929040351
270,39.456858481358765,50.448597567156476
271,54.33277880768624,54.804595216869735
272,49.71505259129813,56.115146446868856
273,55.27441252688907,54.01384260806575
274,39.86021664489955,49.95216163598778
275,34.68637639702532,52.97263545786176
276,41.37984469221074,51.10229428645929
277,43.4363547444802,56.709252452708945
278,38.648368790649364,52.72140722502122
279,51.61067735780223,54.94647325242302
280,37.822001055822156,53.88589280477819
281,55.82922827674747,54.11411957589165
282,43.46709288853274,56.70532545548106
283,53.17075815025933,54.528540120097134
284,40.10172829287282,50.57523178498386
285,40.641798811430355,51.02409890297396
286,33.96944631405736,53.34276857602524
287,56.43216343333728,52.15122398369734
288,54.36449823224117,55.02995865578693
289,41.190489810083896,50.79072805379288
290,32.805988313539416,52.682232466792286
291,36.18895389389649,53.8181731877221
292,48.04766637666806,54.90243607790143
293,36.592189984538805,53.101685143904504
294,39.254413353024624,49.89049682939572
295,39.210445253589654,50.301471149147034
296,49.56053066814009,54.626510267105324
297,39.10893907949187,51.88905878594375
298,39.64975704302543,49.791766444725454
299,56.56362793252156,54.21596799116118
300,52.736377236530686,54.52522324533164
301,41.62758422928429,53.852294287352436
302,41.421579124822706,51.49347367850327
303,38.55007600894435,51.8453134527376
304,39.93004376679417,52.60189996662042
305,36.63038111259141,54.45617031722309
306,43.633796648831,56.545981771334425
307,32.96999521099566,52.73917609368597
308,39.863248259128376,50.74593080264439
309,38.137620016183604,53.09289068284467
310,36.1797761983382,53.82190722921454
311,40.25980663423873,51.46134795844657
312,54.19465072539633,55.18391380274228
313,32.82003753434553,52.69262097732747
314,49.41365258245056,56.08009640628231
315,31.85332634369785,52.280051186950615
316,47.96205641245303,54.92671756147619
317,54.23018535185447,55.729117291754584
318,43.79307204761103,56.54755355444679
319,38.43578668741145,54.26699016348527
320,33.72076003341938,53.091813738217404
321,40.19515240749014,50.84263083971776
322,38.54029176914002,53.87811099936854
323,38.714805935244556,52.21531193279489
324,34.46302313032486,52.56420449924428
325,38.549855263988,51.24481552327408
326,32.68651494420153,52.75912080280378
327,52.78728220876495,54.72043408360256
328,43.6409998581759,56.54762042491701
329,34.16326846196155,53.30869843494572
330,42.02055295960671,54.374976626834325
331,40.83282264477706,51.589983518427914
332,55.84957475061503,53.79984681886227
333,54.59389831708513,53.555661133573814
334,49.82567902709237,56.05542908231959
335,38.060216686845564,53.8914468316809
336,40.75291699542247,50.83084877244793
337,51.45434599789322,54.65373592302689
338,55.80494679687646,54.03469203957703
339,41.79217032779975,54.43116269990453
340,40.204759268340524,49.80719749518911
341,39.867018710844434,49.71749155486563
342,55.06784008328448,54.3265737762628
343,40.26599611683402,51.810311666496816
344,57.527755933574824,56.97592679947107
345,39.83757282723252,51.747828070245745
346,58.69317555550784,52.32995533816096
347,36.96699352566742,53.51247648157628
348,33.89468651115958,53.35100744214549
349,37.54725027489483,52.80346762107399
350,33.096207031884965,52.52654524276452
351,51.971731834460556,55.49699071524318
352,55.946016794904835,52.68175796749997
353,38.002610180103346,53.836395653211255
354,31.727735413045234,52.28469055444617
355,32.4141777352772,52.488060915648106
356,41.22941216605094,51.4234335954621
357,32.94788814089058,52.675072509676006
358,43.674375198353,56.57368550692072
359,50.61385914873399,55.21078051550956
360,34.56011051554879,52.65309733883457
361,45.95550670995808,55.80249819886211
362,40.876504636657195,51.506725442847554
363,48.46894928122765,55.095739337056216
364,39.846212227941166,50.40032665808712
365,53.50471570406322,54.284805069572364
366,38.35926389777071,53.5029247408699
367,35.82840709799818,53.4094067925814
368,39.132059877406284,50.9596725884671
369,53.1013931934079,55.03008753686096
370,41.053295194716746,50.543801102606146
371,42.4600021361386,51.22401268221465
372,40.00412976846786,49.70459942824532
373,53.63982317815032,55.12358185745567
374,37.35308255074315,53.83212561615642
375,42.01538206134776,54.06348127035319
376,39.43600990741581,50.86471878386841
377,40.402053014506144,51.58116047928074
378,36.69549352238787,53.12787607048103
379,58.03648605917776,55.459460220711534
380,36.73837161084699,54.41205376470429
381,32.80937773255423,52.37055314916028
382,43.75660312203819,57.00766723289864
383,40.62209387478662,50.88709086767225
384,32.97054487056576,52.700234940869585
385,40.970207564989245,51.51992124738411
386,49.94294706974593,55.01896411115955
387,48.609139614195705,54.87031514046864
388,38.435279423478555,52.418699574912374
389,44.82226952334914,55.24779062381162
390,48.75365919902719,54.91669557348959
391,55.56946746693814,56.28469921682338
392,53.88120725847346,54.51667318025721
393,49.941742282745246,56.35700602460408
394,50.8254167031513,54.38302247732976
395,38.4862753396198,51.87412099708732
396,34.71620433371394,52.77045804240945
397,33.30671798536537,53.264606095463016
398,40.989641812221336,50.228800368261446
399,45.68503717891639,55.46562103424863
400,61.410117089003165,56.69814735196984
401,32.58298968711395,52.43222998724705
402,55.5581110461743,52.90171483330309
403,33.45674334903547,52.4540774415978
404,34.753981782685536,52.252835332272866
405,41.62553933065853,53.90203601660871
406,52.65907432509391,54.6636371768238
407,45.21188479136057,55.39523803787341
408,32.09709734929108,52.301995505989495
409,48.14128721295026,54.9109116475748
410,38.8379394986189,50.7934289857328
411,39.74160463287879,51.37938408142743
412,39.96267451787751,49.79204738789805
413,55.773341827819536,53.92963207718377
414,35.3617335350362,53.107916733492395
415,45.04917419089884,55.38022983008186
416,34.68485016216134,52.35487148507912
417,56.44321900709848,55.68526718274319
418,41.24822776565081,50.529156930186325
419,39.0228333657844,54.70666382017254
420,40.626191104738105,50.60144071355572
421,32.32394552489812,52.47852315406455
422,40.7387758333792,51.5787280377854
423,39.2051784193562,50.32157550965987
424,50.98648291156618,55.7103277127126
425,52.0477284504429,55.102473408432985
426,55.20320337167027,54.47012969418893
427,47.85671060233943,54.76012872747468
428,53.11437005737678,54.187222335112565
429,40.92506309913553,49.991452077939435
430,38.30928944427122,53.17842048210678
431,41.523983368542254,55.01505736021329
432,51.61831039425236,55.653583977507964
433,38.61041951442197,54.24121539483756
434,40.37628149362792,51.14685157065496
435,36.21361866104515,54.26667076288838
436,50.57756529252954,56.35237435491912
437,32.01783229362066,52.94725626114264
438,55.62210887806093,55.77147159195902
439,51.65062659615117,54.73997188020593
440,38.69514993082785,53.50260833224811
441,36.542101515233526,53.057046773626084
442,54.580593883298235,54.556557551316125
443,39.872097138034015,50.58603695477248
444,55.39936096656033,54.403864182902915
445,39.73264360820001,50.20337630567593
446,34.97103730961341,53.037245817349174
447,53.944191567327316,53.78993857407043
448,51.80942294399124,55.18848474487191
449,54.26012047673745,55.37757436276965
450,40.618993767189565,51.03661382768023
451,33.501806307973766,53.13732976426227
452,53.68744009124419,53.92068192268781
453,58.83755181456019,53.26272021068708
454,51.230710463496614,54.816285071910826
455,39.25468018511215,52.04871676078864
456,40.6441231099415,53.621637677077246
457,49.84625689139689,56.24041060143158
458,39.608244650842394,51.29958814459057
459,39.21308285412326,54.1830597846749
460,36.944341942269375,53.73168566754696
461,36.75217792701031,53.34624488810492
462,38.343363460798,55.82690689996385
463,52.13708819224854,54.5245435187553
464,62.031174830878,58.670246304661845
465,37.695619737034455,53.77371865834048
466,38.48614774176497,52.437684847462585
467,38.87844944715998,54.39392022561899
468,62.65480285858409,56.8616680063717
469,49.46070531356908,54.98580189429436
470,40.271515469217555,50.394589065627294
471,33.70286885503591,52.60614626139563
472,34.672409814379776,52.974945139200415
473,55.79024817535358,52.82772119511216
474,33.91430257208107,53.284720432456204
475,55.07479533502084,55.27786592329501
476,50.531666697267624,55.83104243156838
477,37.13381018201247,53.460291409848985
478,39.13308231257297,50.330740813415694
479,41.152301888584205,50.864597570994256
480,41.87547071217272,53.93712491167836
481,52.36687967147232,55.38704460639634
482,40.25920619146451,51.84711112568231
483,45.671006924482036,55.578531050855744
484,38.90834791284065,54.36193622573034
485,55.10702077431994,53.79673482529321
486,54.85753035685601,53.990487371277844
487,43.41718113157164,56.46832942691894
488,54.5012268009063,54.47749009033331
489,35.87971341419603,56.018216707625825
490,55.29628756696812,53.962733032130764
491,49.26190660246899,55.446727177406196
492,37.597899136068484,53.36568780368117
493,43.96719102040072,55.175077468691335
494,40.4891567632046,52.28477520618047
495,56.326947263213206,53.54482571036467
496,31.666061009776236,53.1594941133321
497,52.572755506595925,55.6488388068071
498,41.106439651135155,50.11267655909982
499,40.60031649608054,51.05077373498069
500,39.66536347229542,50.308455216565044
501,56.264745595943076,54.05939111814607
502,39.495058971419624,50.60698745629287
503,32.834156307872426,52.94686455436845
504,56.38158935963234,53.56777040523078
505,53.019883006929206,54.66982486060855
506,38.84569540933151,53.57250887517078
507,56.4887449564868,57.1229835672201
508,53.938217057403236,53.82901436650734
509,64.09430831307424,56.91359418115464
510,41.432219100516654,50.303930146516045
511,41.28124271567387,51.03601516662858
512,53.03772262829954,55.69789551631378
513,32.72825392216649,52.67459680476492
514,50.008477918256155,54.91293589325289
515,39.56745792108911,50.633464711541855
516,34.80176583977827,52.46579931788201
517,39.47195226716479,50.8561679151446
518,40.3389377999852,49.74221041903122
519,33.85895837806791,52.90715171176328
520,33.062583163457674,52.489415277474734
521,57.58745461148812,56.77928838814576
522,63.92550357643534,57.093328858327205
523,41.24160706816124,51.505035298484415
524,37.994559199918754,52.997542708721184
525,53.85082858476543,53.755012888780165
526,54.513008636005544,54.634209100082956
527,40.630743476714905,49.8457757038216
528,45.55097221384755,55.21291832611017
529,55.13691489864013,53.18405296716314
530,37.0994240307314,53.6591400977336
531,44.7383465216867,55.25601626779749
532,38.277561276921475,53.42192412675267
533,40.59101732087064,50.00374807805094
534,32.373638292571,52.528949891351736
535,37.33975685192491,52.370625977627846
536,32.03483397787188,52.50206844475765
537,54.379662316177836,58.220830341461955
538,38.626604361695236,54.26780781360878
539,39.14225195629871,50.657452849060064
540,34.23932001119704,53.28174217819161
541,50.426015489670185,54.99112212708088
542,39.70218563248685,49.786409880548234
543,40.68944972713973,50.53988768897237
544,48.7623198627626,54.96276369359914
545,39.863923996929714,50.682828628565744
546,37.06730305897905,52.15262654429102
547,37.6810399493828,53.42101619035734
548,37.771000913826796,53.52284911116138
549,40.949262351183954,49.94769550460955
550,41.94966627835592,51.25877346236309
551,55.87073698359931,52.996841456155906
552,54.468849958609916,54.58219501183366
553,44.94129588126341,55.85206377033611
554,32.18231905272785,52.51997426582248
555,40.66882850547624,51.75650015555978
556,61.51214037350064,56.68157894370594
557,40.44910690513269,50.30437071062239
558,57.52311184568249,56.9826298313915
559,34.7365490667496,52.95396423816851
560,39.36992623349164,51.34011838563425
561,63.89425304208166,57.803154474591295
562,48.67893596788686,54.99459943948179
563,44.613938405795246,54.56805857691308
564,43.974409307714716,55.175143930815736
565,39.11408211539797,50.27601048153309
566,51.18121277323971,55.86903409569797
567,55.6261997890594,55.829051157827216
568,37.29362088514773,53.07005985615204
569,36.5133224768604,52.28849535992757
570,34.728372095795685,52.66345981638232
571,38.041219011833256,53.097845743300184
572,34.221083008749275,53.19648979071915
573,33.843560298107356,53.22073271691218
574,52.58645621676119,55.29057898811425
575,37.23377151861762,52.29000998624759
576,42.44208287336487,51.39587300914671
577,51.037902282075436,55.15730710944745
578,48.508481547319604,55.334926009397364
579,36.89936665129002,52.996978557793426
580,44.095875554213805,56.51609597517676
581,51.348539574286555,55.87651882832209
582,40.9803826038096,49.88500784638
583,39.35883807161705,50.568708068020634
584,40.52834011364979,50.41673664789966
585,40.77101136260748,50.37666586360249
586,40.02591191393303,49.71354810002073
587,41.15854942406925,50.328443541774504
588,42.386864354914145,51.40931136539286
589,36.508284251979795,53.07835202571133
590,56.92785544872839,55.9276972414541
591,55.06286879222385,55.455931316125195
592,40.80452921502745,51.02251383466278
593,56.169692463685905,55.291328430176215
594,44.55527919128252,55.25704215042205
595,40.44955825396202,50.321650888140894
596,36.52472911699755,52.2771061647332
597,31.840204539404997,52.28306143969797
598,39.30678462711186,49.94553824196249
599,39.84471233753924,52.41795592401155
600,38.347494446475814,54.33913073894608
601,53.69967224186357,53.99891283874887
602,39.46798127088601,49.922277860042804
603,61.75949859162309,56.50644464810791
604,50.11215551983671,56.07527406728078
605,40.27675804521031,50.92482600284441
606,48.16903677833662,54.99451516956075
607,39.49193367473317,51.438683634254154
608,40.66309371252347,50.05334306686994
609,41.14367256860256,50.826940150356386
610,50.43644080907853,55.32314425606371
611,40.42404431253645,50.43693518329707
612,39.42673915473994,49.82864025401678
613,39.803894395742745,51.332557905728805
614,41.68682386146847,51.44928552849572
615,39.311929811927484,50.774138575951675
616,48.03674851339261,54.75260191812798
617,38.33631128844177,53.493417995971505
618,40.41786601187298,49.93217395811683
619,41.29839261350842,50.9657050477753
620,34.31909947948234,52.746167871389034
621,41.04996526937242,51.04058141694136
622,44.73735172406482,55.02720043285765
623,32.468766967082146,52.42881431115337
624,32.216427235574045,52.44985795808852
625,39.60193178786137,49.920748418550744
626,41.82631475612643,53.939048517890356
627,56.33559164437814,52.977574630747334
628,54.66144142705495,55.266664994350535
629,55.81164447666053,54.22282413539169
630,38.13246312095204,52.909403685644094
631,39.953157420371525,51.8129242545094
632,34.16433551214636,53.26240491415781
633,39.387368759394185,49.97243593674679
634,39.475393712825266,51.29213693469603
635,38.85918153497402,52.45333396322653
636,37.04807229007727,52.23265304981578
637,48.58274738949427,55.26246101826919
638,49.02992024830605,54.873347239687774
639,34.69111394756324,52.964756074410175
640,37.08212175334498,53.37982576678562
641,49.427793943694994,54.849697027013654
642,44.24211595074465,55.38478432671882
643,56.699786028067685,52.15390108725193
644,54.15634098844194,55.5922301851562
645,40.1548691446827,51.86032936772809
646,36.67445114363858,53.759698976525954
647,32.14048592426373,52.76444905933259
648,43.705865407844314,56.54988228919904
649,41.42335385655328,51.498912461146084
650,53.17428161371946,55.67320944520685
651,55.33529007126125,54.946433020113666
652,52.929320334451596,55.50520470712654
653,61.37022594237382,57.440810219989885
654,52.97605827724004,54.294102615060794
655,48.20720046090883,55.44315947699558
656,38.639005230120006,54.25402241194076
657,58.85793020778533,55.33215419196322
658,36.97047019107174,52.34509516174914
659,37.2939503197447,52.61232662697237
660,44.3130866097278,55.09299502871207
661,38.93137236150341,53.26579441616826
662,54.633835675948426,53.40192741939581
663,56.665801005679086,52.57842738291534
664,54.43297718873069,54.70520869207156
665,40.62906280224563,49.82254758618132
666,44.558514920216425,55.358155570565415
667,33.922400306838135,53.002802966750544
668,37.34686811086411,52.38477552784039
669,39.53832086052594,51.274943414267106
670,32.72064130193757,52.45354886490907
671,55.806027150686695,54.5044467478818
672,36.92492560494538,52.326104535463855
673,35.82038430693302,53.404397647300094
674,45.59614149392679,55.22748443997316
675,51.25643046595465,55.03180902459348
676,42.06353295709744,51.57312444244706
677,32.21918383030786,52.52259033889793
678,45.597730604746886,55.92415918999067
679,39.60105675012052,50.12064034221184
680,57.4917051964732,57.03086004329545
681,54.91188001414492,53.711161859960576
682,44.078553635529445,56.50933016413304
683,55.64764006422257,53.93348750279601
684,33.26764160416038,52.92846852748994
685,55.38394543510155,54.38757231730225
686,49.47299447755126,56.371182750351444
687,45.76866128813393,55.79173906557089
688,53.74280774554917,53.84540207328436
689,39.473017874914326,50.85044571872792
690,32.700460427185774,52.67234311480541
691,32.81210634241006,53.012056634366125
692,36.971966480947444,53.51452259852362
693,51.68994702654728,54.7528390998461
694,47.98122739499895,54.915826025053946
695,53.04256862193774,55.66774757303333
696,49.94566585204959,56.358893175897904
697,40.73291968893456,51.806107603610336
698,38.66318707416598,51.17936664029599
699,34.2485154770904,53.23206628682766
700,54.74291321472983,54.893926925894114
701,54.346363643045876,55.30542631877447
702,38.78953764372884,54.087723244228755
703,38.96208466761198,51.76021441827541
704,54.76441757990484,54.30374892304573
705,32.837842251032434,52.39554648738635
706,50.478164304418286,55.3295984436302
707,40.475633136775286,50.46948573292747
708,32.62371737163999,52.6260438008804
709,43.98718009400152,55.17981996107541
710,49.07921978127186,54.82811307621433
711,65.41953565125509,57.969982026763894
712,37.077864047209665,53.40480242061901
713,37.33175321004028,52.954855861745436
714,33.51334798172095,53.13014528184355
715,58.196472076231395,56.27084517723094
716,37.16903066188623,53.65575614855271
717,40.60439592542504,50.88910930577275
718,57.66057342158001,56.737289166878355
719,44.38132807384444,55.33308417464766
720,38.71230405532491,53.87716114957347
721,54.721715959606954,53.540507681555596
722,39.77621492225802,50.19384487234078
723,45.20542051618375,55.39198374529616
724,55.729584078067916,54.527314726223125
725,39.552944164280795,51.51650107063202
726,34.4900466556382,52.5799137509202
727,59.696633195816574,54.4439200875755
728,40.85074190600266,50.59655524482089
729,58.03788995213538,56.81431221909307
730,53.594172658017605,54.287535958041104
731,41.05390644430428,50.34932054389256
732,45.981212802239206,55.513628080122324
733,31.545432741636038,52.81524198989272
734,36.88012967379395,52.34117780061078
735,38.54009509233281,51.731632808543566
736,54.66680188575499,53.46386205464654
737,53.72931817003901,55.429026728579615
738,39.85495743289479,51.34670689466473
739,41.02908557149246,49.99950254911917
740,32.0843982639677,52.50329301482556
741,38.03539705867052,54.08801734480661
742,50.705785455942625,56.19252470721979
743,55.6403439629743,54.27808757483823
744,53.535982376594816,54.02371094488171
745,38.57885238932926,51.21123041195582
746,52.21179242471143,55.12970463067806
747,34.31036879735065,52.76404330678364
748,38.75971565619151,51.966807737843745
749,48.46169597321495,55.0115465558652
750,40.97623571756499,50.65810666295445
751,37.56816242553529,52.33689538752715
752,54.384316205850794,53.954640102267085
753,39.02256604254463,54.3312918542223
754,40.420913944712666,50.21403537773049
755,43.619939071164644,56.045403976074994
756,49.42802196046654,55.93916401643595
757,40.88553257702923,50.897765988885546
758,39.35257596251449,49.791585614271774
759,42.84183021292987,51.37555657334161
760,41.05588635230538,51.03965878498711
761,62.05744521117882,56.465306369686985
762,38.85059626246727,54.00453081615024
763,53.45024985589531,54.37567148453054
764,48.49852589010318,55.32071550079844
765,32.3336138762845,52.380018979071515
766,33.8784214762784,53.21397328521987
767,35.18454652356671,53.02273553131228
768,36.606058646656884,53.19719263809557
769,33.080810021581534,52.546594417418035
770,37.52895507954215,53.80635656337773
771,34.1993326194906,53.23441927588011
772,36.8274162879956,53.094129724472545
773,54.34253136462845,55.60931046365172
774,41.052910907051796,51.36319038325537
775,60.10480598032507,53.77734006505735
776,32.723916396560305,52.711789269406275
